id,Email,$currency_symbol,$field_states,Account_Type,Referral_Source,Last_Activity_Time,Industry,Additional_Notes,$state,$process_flow,Subsidiary,$locked_for_me,$approved,Created_Time,$editable,City,Postcode,Pillar,State,Country,Parent_Company_1,$zia_owner_assignment,Annual_Revenue,Account_Statuses,$is_duplicate,Contact_Type_Business,Description,Website,Funding_Source_who_is_paying_for_services,Record_Image,$review,Phone,Account_Name,Modified_Time,Funnel_Status,Sector,Relationship_to_the_person_you_are_enquiring_for,How_did_you_hear_about_us,Line_2,Mobile,Line_1,$orchestration,$in_merge,Which_service_are_you_interested_in,Locked__s,Tag,$approval_state,Owner__name,Owner__id,Owner__email,$approval__delegate,$approval__takeover,$approval__approve,$approval__reject,$approval__resubmit,Created_By__name,Created_By__id,Created_By__email,$review_process__approve,$review_process__reject,$review_process__resubmit,$layout_id__display_label,$layout_id__name,$layout_id__id,Modified_By__name,Modified_By__id,Modified_By__email,Parent_Company_1__name,Parent_Company_1__id
84257000001278956,info@district360.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://www.district360.com.au/,,,,1800 411 818,District 360,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278955,ndis@disabilitytrust.org.au,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,,,,,,Disability Trust,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278954,admin@disabilitymatters.org.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,www.disabilitymatters.org.au,,,,(07) 4235 7200,Disability Matters Inc,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278953,admin@disabilityconnection.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,,,,,1300 044 799,Disability Connect,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278952,admin@daccs.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,www.daccs.com.au,,,,(07) 3297 1884,Disability Aged Community Care Services,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278951,diamondqualityc@gmail.com,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,,,,,,Diamond Quality Care,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278950,,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://www.health.gov.au/,,,,,"Department of Health, Disability, and Ageing",2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278949,,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://www.dementia.org.au/,,,,,Dementia Australia,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278948,,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://declutr.com.au/,,,,,Declutr,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278947,,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://www.actdrc.org.au/,,,,(02) 6287 4393,Deafness Resource Centre,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278946,canberra@deafsociety.com,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,,,,,,Deaf Society,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278945,principal@darlingpointspecs.eq.edu.au,$,,,,,,admin@darlingpointspecs.eq.edu.au,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://darlingpointspecs.eq.edu.au/Pages/default.aspx,,,,(07) 3348 0111,Darling Point Special School,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278944,admin@darlingdownstherapyservices.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://darlingdownstherapyservices.com.au/,,,,(07) 4602 3851,Darling Downs Therapy Services,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278943,info@dannymetsally.com.au,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://dannymetsally.com.au/,,,,1300 529 517,Danny Met Sally,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278942,admin@dahliahomes.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://www.dahliahomes.com.au/,,,,1800 324 542,Dahlia Homes Pty Ltd,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278941,daargunworks@mail.com,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,,,,,,Daargun Works,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278940,,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://daaccs.com.au/,,,,,DAACCS - Disability Aging and Community Care Services,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278939,info@cyconnect.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://www.cyconnect.com.au/,,,,0421 925 865,CY Connect,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278938,admin@currumbinspecs.eq.edu.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://currumbinspecs.eq.edu.au/,,,,(07) 5559 9333,Currumbin Community Special School,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278937,support@curawell.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://www.curawell.com.au/contact,,,,0411 982 774,Curawell,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278936,admin@cramli.com.au,$,,,,2025-07-17T18:24:27+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,Langwarrin,3910,,VIC,AUSTRALIA,,owner_recommendation_unavailable,,,False,,,https://cramli.com.au/,,,,1800 272 654,CRAMLI,2025-07-17T18:22:25+10:00,,,,,385 McClelland Dr,,9,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278935,assist.syd@coreassist.com.au,$,,,,2025-07-17T18:24:27+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,Yagoona,2199,,NSW,Australia,,owner_recommendation_unavailable,,,False,,,https://www.coreassist.com.au/,,,,1300 842 747,Core Assist,2025-07-17T18:22:25+10:00,,,,,,,1/556 Hume Highway,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278934,,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://cocareservices.com.au/,,,,0451 932 456,Coordinated Care Services,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278933,principal@coomeraspecs.eq.edu.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://coomeraspecs.eq.edu.au/,,,,(07) 5555 2333,Coomera State Special School,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278932,admin@connectionscm.com.au,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,ACT,Australia,,owner_recommendation_unavailable,,,False,,,https://www.connectionscm.com.au/,,,,0418 269 974,Connections Case Management PTY LTD,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278931,admin@connect4u.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://connect4uaustralia.com.au/,,,,1800 595 423,Connect4U,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278930,admin@connectcoordinationqld.com.au,$,,,,,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://connectcoordinationqld.com.au/,,,,0434 647 003,Connect Coordination QLD,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278929,,$,,,,2025-07-31T18:17:32+10:00,,,save,False,Colbrow Care,False,True,2025-07-17T18:22:25+10:00,True,Port Melbourne,3207,,VIC,AUSTRALIA,,owner_recommendation_unavailable,,,False,,"Hi Anne

 

I hope you are keeping well.

 

I am a specialist support coordinator, and my participant has chosen Colbrow Care as their preferred provider, can you please send me a referral form, or best referral pathway.

 

Kind regards,

 

Alex Talent (she/her)

Social Worker

Complex Psychology Pty Ltd

Ph: 0491 227 500

Fax: 03 8677 9614

E: alex.talent@complexpsychology.com.au

www.complexpsychology.com.au",https://complexpsychology.com.au/,,,,491227500,Complex Psychology,2025-07-29T18:24:59+10:00,,,,,,,202a Turner St,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278928,info@compassrehab.com.au,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,Urraween,4655,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://compassrehab.com.au/,,,,07 4112 4446,Compass Rehab,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
84257000001278927,admin@communityoptions.com.au,$,,,,2025-07-17T18:24:25+10:00,,,save,False,Meditech Staffing,False,True,2025-07-17T18:22:25+10:00,True,,,,QLD,Australia,,owner_recommendation_unavailable,,,False,,,https://communityoptions.com.au/ndis-support/ndis-coordination-and-services/,,,,(02) 6295 8800,Community Options,2025-07-17T18:22:25+10:00,,,,,,,,False,False,Disability Services,False,[],approved,Hannah Latham,84257000000927001,hlatham@lumiacare.com.au,False,False,False,False,False,lumiacare,84257000000341001,lumiacare@smartmates.com.au,False,False,False,Standard,Standard,84257000000000627,lumiacare,84257000000341001,lumiacare@smartmates.com.au,,
